id,speaker,arm,p_yes,answer_mass,wav_sha256_1mb,n_samples_scored,prompt
a005092,641,agreement,0.9047746131,0.9972818047,b7879b8b7eca1b837c38899a4d7f4d576b24161c55e3b0d3133a505c6bfe9b5d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005100,649,agreement,0.4075697073,0.9965400100,75ca183da131a4115ebfdc6f9decdf7ecf8c64d35799b6e02d51bcb4d15b396b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005104,649,agreement,0.2690854572,0.9972358346,b6eb5110e2fcba6ad82ef165b82ecb9576c3bdfce03a0579b275b69f664f9751,289600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005125,650,agreement,0.6374070321,0.9962737262,f1eebe0b4b56ffe6d1d6a277a593ca7ec2f771fffdc35f62a0e6e64605dbf7a5,374400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005178,653,agreement,0.2945582437,0.9952909946,7dd4bc6ad96f86730b29962cb2c93e5b03e5d6278a702b263fe90a073e788666,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005239,657,agreement,0.0953844034,0.9979772419,2dd020c5b7b52efb01a7b6b9232ae93fa4e3601c5ee3e52e0e25e0133b866620,281600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005278,659,agreement,0.2019612424,0.9972894937,36cf548f3c048dcd0b4cbc105c2ed2103ade220f96b1d8b0ce1f66332e123cfe,243200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005277,659,agreement,0.6514808747,0.9966912866,0be169aab3ac319521c350dba1ac4298335dc9a61359f38dca76d21bd2d566ed,192000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005326,660,agreement,0.2020269388,0.9958540201,0fb9d1c246ea5f1de03761ee880fa6b10f09de29181bb495a694162252c5d680,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005308,660,agreement,0.3076030215,0.9942403734,e512f5c0bb52c60bf3ead0bcc5a7cc706105dff13ff83df626c8040878a268ea,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005351,661,agreement,0.9047885717,0.9972897395,7fe3e8355f5ff6aa8d4356936776eedee1b2d09f309c19dcb2d8bb001ade644d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005366,662,agreement,0.6794894879,0.9969278872,76bc3e0ee08423f1ce734d7a631ac5c77393cbd7170e295012c5a3b75b1b24f5,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005412,664,agreement,0.1128952261,0.9981872514,be5c8d67117c69e86e4fae93d932f34e0247492bf0311909e58abb3cd2cc1d11,433600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005466,667,agreement,0.2019699909,0.9974837899,d4777685d28c6d57628c1fd9757647a30af272734770dc07d0c5c5338f716d99,348800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005622,680,agreement,0.6371969725,0.9941370487,15b34e8f7044ca3d62da957ff98f2cf31e2cdaf114c960c936921a1bcbfc21e8,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005603,680,agreement,0.5777299479,0.9942301810,951ce8d31f0e326e50b25826212ec9a5187901a5338160bb20fef5a773fa4337,244800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005687,684,agreement,0.2570678617,0.9950377643,fed1f16dcffccfcbb40cfb28d44b40f67c3affc65fb50e7551e1791a8c2d8f74,388800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005752,688,agreement,0.1128893875,0.9975131527,b9e4bddb0b81848e8671607574dc7e88f4e417663531e3d4aa4d1b5a7e221ded,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005812,692,agreement,0.6656433141,0.9965631366,2d0c05292668565f2de414177048bfd1f94192a5997fd261d9aece0b7a98852d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005914,698,agreement,0.9724507046,0.9983266629,3cd80d7f3474ce02f599427cebccfc6f693e38909527693f64afce2e848f4855,393600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005905,698,agreement,0.1404452677,0.9960340708,5412c6d86d912eed3efb15daeeee3c071a2b6124ca6c477948096c1133599d1a,462400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005930,699,agreement,0.1193329703,0.9968374595,f70c7462e0486ba265b31fdb9d57fb5d334154523ca1b7b86de474a162e8adc4,355200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005963,705,agreement,0.1646496332,0.9968750626,54cc5d3205576fbb7a6adcc3765c566ccfceb5c790feb1adacc68ea7c38c4ef8,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005989,707,agreement,0.5159130451,0.9980097711,eefeaac672cf7f0526da1e65fdb3f6b696ad194e6ac0c0b7480a17bc14ec14d9,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005996,708,agreement,0.0716364151,0.9982532412,7cbf6b41be16d8213e9d63c771f12e0e0b9255d95e01955119cdab2bf79aebd1,460800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a006055,712,agreement,0.2229176403,0.9952800274,e6c94ea99f2ef9c3e47098b17c2dad34aa2647f09784c02efcb45f3a766ef6ab,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a006056,712,agreement,0.2019683519,0.9948683530,285ffe6adba9d73064eef66975b4c8b0b6b64bd993a75efcab37666a9d57d2e3,352000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a006139,716,agreement,0.2816307436,0.9975065887,a8b78a0b3fde330987fbf1eab9eda53c1fed2ea7b6f5dd04c8ab361056edb561,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a006145,716,agreement,0.6793844363,0.9954252839,2090c449642036bc796ac0662a76e758e144cca09c9f17fdd1b7283f01868669,376000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a006165,717,agreement,0.1481463461,0.9959354997,996fec5f4861de43153dba8317dca3f11f518f96fac3e27b674326d950bedcd1,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a006192,718,agreement,0.1192740631,0.9968922660,d87ebd5a5f4581d5ece3416bbe65f671b6c99503a0c268a68aff9937e33a331d,363200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a006211,718,agreement,0.1192717664,0.9975615591,8a2a6e738d9c6a4d09e3ebf8a22d2e2d9664613ec1e8bd13600bfb2b9a773e5e,220800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
